score,content,date
4,앱 사용하기 편해요 다만 인원 선택에도 날짜처럼 초기화 버튼이 있었으면 좋겠고.. 인원 선택할때 숫자 칸을 섣택해서 숫자를 직접 작성할 수 있렀으면 좋겠네요~,2023-05-04
5,사용방법이 간단해서 좋아요^^,2023-05-04
5,저렴한 가격에 티켓 구매하기 좋아요,2023-05-04
5,세상편하내요 평일세 사용하면 이득이득 ㅋ,2023-05-04
5,굿굿,2023-05-04
5,굿,2023-05-04
5,좋아요~!!,2023-05-03
5,싸고 편하게 예약했어요,2023-05-03
5,굿,2023-05-03
5,편리하고 죻아요,2023-05-03
5,좋아요,2023-05-03
5,차량/도보 이용선택 및 예약절차에 만족합니다,2023-05-03
5,편리해요,2023-05-03
5,1등~~이니깐~~~~야야야 야놀자~~~~♥♥,2023-05-03
5,요즘 할인가가 여기00보다 나은듯요,2023-05-03
5,너무너무좋아용,2023-05-03
1,2박예약후 날씨등으로 취소시 수수료 엄청비쌈. 연박할인도없는데 1박만취소도안돼서 2박취소수수료 다 내고 새로 1박신청해야함. 수수료도 두배 기분망치는거도두배. 살땐 싸게해주는척하다 날씨라도안좋고 그럼 덤탱이가 이런덤탱이가없는데 그런것 개선도 안하는 등 갑질도 심하니 사기만하고 뭔일이나든 취소안할사람만 사용해야하는 앱. 숙소들임.ㅡㅡ,2023-05-03
5,굿,2023-05-02
5,쉽네요,2023-05-02
5,친절하게 잘 설명 해주네요,2023-05-02
1,숙박 일정을 변경하려는데 전산시스템 탓하면서 취소 환불금을 더 받을려고 합니다 두번 다시는 야놀자 안씁니다 리뷰보니깐 비슷한 사유가 많네요,2023-05-02
5,굿,2023-05-02
5,국내 숙박 예약 넘버원,2023-05-02
1,이번달 100만원을 썼는데도 네고왕 당첨이 안 되네.. 다른곳에 비해 혜택이 부족해ㅜ,2023-05-02
1,미리 싸게 예약하면 직전에 취소당할 수 있음. 여수 씨에프. 나는 이 숙소예약취소 때문에 다시는 여수 안간다. 미리 쌀 때 예약했더만 바닥배관 누수있단다 ㅋㅋ 근데 다음 날은 방이 있음 ㅋ. 더럽다. 야놀자는 대책이 없고 ㅋ,2023-05-02
5,좋아요,2023-05-02
1,기차 예매 기능 없애라 대기업에서 독점 해놓으면 일반인들은 발 묶이고 뭐하는 짓이냐,2023-05-02
4,편해요,2023-05-01
1,숙박이용후 평 안 좋게 쓰면 주인장이 글 삭제하더라... 야놀자랑 업소들이랑 한패아니냐...,2023-05-01
1,후기 관리함,2023-05-01
5,다양한쿠폰과할인혜택.리뷰가많아서참고하기좋아요,2023-05-01
5,간단하고 좋아요,2023-05-01
5,일단 다른 곳에 비해 제주도 쿠폰들이 쾌 존재함.,2023-05-01
5,사용하기 편해서 애용합니다,2023-04-30
5,데헤 헿,2023-04-30
5,안녕하세요 여기통했어 안산 별빛포토 알아서 방금 사적 결제했어요 이따가 갈려고 저렴하고 좋은곳 많이 부탁드립니다^^,2023-04-30
1,"금연호텔,흡연호텔 나눠져서 써 있는게 신기하고 믿음직 해서 이용했는데,전부 허위정보 ,금연객실이라고 들어가서 담배냄새 난다고 야놀자측에 연락해도, 무책임하게 현장에서 일어나는 일은 책임 질 수 있는 일이 없다고 함. 그럼 중개자가 책임을 져야지 누가 책임을 지는지? 무책임한 어플 빨리 없어졌으면 좋겠다. 진심으로",2023-04-30
5,할인되고 좋네요,2023-04-30
5,할인도 되고 리뷰도 볼수있고 좋아요,2023-04-30
1,쪼까튼어플,2023-04-30
1,기차 예매랑 티켓 같이 구매할려고 했는데 버스나 숙소 아니면 이제 안풀어주네,2023-04-30
5,고속버스도 야놀자에서 구매가능하다니 좋아요 할인혜택 많아졌으면 좋겠어요,2023-04-30
5,싸서좋음,2023-04-29
4,편리하고 좋아요,2023-04-29
4,좋아요,2023-04-29
5,야놀자가 제일 무난하면서 좋네요,2023-04-29
1,야놀자 사이트로 애견동반 펜션 검색후 펜션예약을 했는데 해당펜션은 애견동반 불가 펜션이었음. 야놀자 측에 항의했더니 자기들이 검색했을때는 해당 업체가 검색이 안된다며 계속 같은 말만 반복. 해당키워드로 검색이 안된다면 어떻게 그 펜션을 찾았겠냐며 얘기해봐도 자기들은 검색이 안되니 도움을 줄수 없다는 답변만 반복. 결국 하루만에 70%의 취소수수료를 내고 취소함. 별하나도 주기 아까운 고객센터의 태도.,2023-04-29
5,국내최고 여행플랫폼,2023-04-29
5,실에 대한 검색이 디테일해요,2023-04-29
5,^^♡,2023-04-29
1,야놀자 추천으로 간곳에서 그리마 나왓어요 감사합니다. 운영자 분들 옷속에 넣어버리고 싶을정도로 감사해요,2023-04-29
5,굿 좋아요,2023-04-29
5,저렴하게 찾을 수 있고.여러곳을 비교하면서 예약하니까 좋아요.,2023-04-28
4,빠른 정보에 좋아용,2023-04-28
5,필요할때 항상먼저 이용합니다,2023-04-28
5,편리하고 좋아요,2023-04-28
5,타 앱 보다 메뉴얼 보기가 편하고 심플함,2023-04-28
5,편해요~~~~!! 아주 간편해요 이용하기 좋아요~!!!!!,2023-04-28
5,잘사용함...,2023-04-28
5,좋아요,2023-04-28
5,굿 좋아요,2023-04-28
5,좋다 간단하고 자세하다 많이 이용할게요~,2023-04-28
5,앱 너무 편리하네요~할인도 받고~^^,2023-04-28
5,여행에 편리함.,2023-04-28
5,최저가보상 좋아요,2023-04-28
5,리뷰가 잘구분되잇다,2023-04-28
1,네고왕때문에 삭제함,2023-04-27
5,굿,2023-04-27
5,결재가 편해요,2023-04-27
5,고속버스예매앱 너무 불편해서 야놀자로 예매하고 광명찾았습니다.......,2023-04-27
1,하..;; 네고왕 추첨 그지같네;; 그냥 네고왕하지말지 왜하냐 이미지만 더나빠지지,2023-04-27
5,첫경험이네요.야놀자처음ㅋ,2023-04-27
5,좋아요,2023-04-26
5,연애안할때는 필요도없는 어플이였지만 연애하고 나니 고마운 어플인것 같어요,2023-04-26
5,이용하기 편해요,2023-04-26
1,서비스 불만족,2023-04-26
5,할인받을수있어 자주 이용해요^^,2023-04-26
5,가장 편함,2023-04-26
5,좋아요,2023-04-26
5,좋아요,2023-04-26
5,좋아요,2023-04-26
5,굿,2023-04-26
1,충주도있고 터미널도 있지만 앱에서는 충주는 없는 도시입니다,2023-04-26
5,굿,2023-04-26
5,저렴하고 이용하기 쉬워요.,2023-04-26
5,너무좋아요,2023-04-26
5,네고왕 짱,2023-04-25
1,네고왕 양아치짓에 삭제,2023-04-25
5,좋아요,2023-04-25
5,쓰기가 편하고 다양한 숙소가 많아요.,2023-04-25
1,"1년에 호텔예약 평균 40건 이상 합니다. 여러가지 사이트를 이용하는데, 야놀자는 1년에 2~3건 밖에 예약 안함. 뭐가 계산적이고, 뭐가 최저가인줄 모르겠음. 이벤트도 정확히 알기 어렵고 이번 네고왕 이벤트는 역대최악. 여기어때 네고왕때는 선착순 쿠폰 받기 수월했는데 야놀자 네고왕은 당첨이 안됨. 예약/랜덤 추첨으로인해 쿠폰이 필요하지도 않은 사람에게 배분되는꼴.",2023-04-25
5,갈 지역의 숙소를 당일 바로 가면서 정할수있어서 편리합니다,2023-04-25
5,다양한 숙박정보가 많고 할인혜택이 풍성해서 좋다^^,2023-04-24
4,괜찮타.,2023-04-24
5,편해요!!!!,2023-04-24
5,좋아요,2023-04-24
5,쿠폰도 많고 저렴함,2023-04-24
5,여러 어플중 최고입니다,2023-04-24
5,너무 좋와요. 카드발급 맛집이네요. 신나는 세상이 펼쳐질것 같네요.,2023-04-24
5,사용하기 편리해요,2023-04-24
5,좋아요,2023-04-24
5,펀해요,2023-04-24
4,판단하기 충분한 데이터 보유,2023-04-23
5,친절하고 깨끗해요,2023-04-23
5,쬬아요,2023-04-23
5,좋아요,2023-04-23
1,전화 상담 직원분 정말정말 영혼없고 상담 왜 하시는 건가요?? ㅋㅋ 말 하고 있는데 처음부터 말 끊고 전화 빨리 끊고 싶어하시는게 느껴지는 상담이었어요^^ 앞으로는 절대 이 앱 쓸 일 없을듯ㅋ,2023-04-23
5,좋아요,2023-04-23
5,좋아용,2023-04-23
5,좋아요,2023-04-23
5,좋은 숙소 좋은 가격 보장.,2023-04-23
5,좋아요,2023-04-23
5,좋아요,2023-04-23
5,33프로 쿠폰당첨 저렴하게 예약 했네요,2023-04-23
5,괜찮아요,2023-04-23
5,특정 숙박업소는 차단할 수 있는 기능을 넣어주세요. 두번 다신 가고싶지 않은 모텔이 목록에 다시 뜨는 일 없게요.,2023-04-23
5,좋음,2023-04-23
5,숙박 예약하기 편해요.,2023-04-22
5,👍🏻,2023-04-22
5,숙소가 다양해서 넘 좋아요!!!,2023-04-22
5,좋아요,2023-04-22
5,편리한 사용 좋아요,2023-04-22
1,혜택이 너무 없고 예약할때 날짜선택등이 번거로워요,2023-04-22
5,친구가 추천해줘서 사용해보았는데 편합니다.,2023-04-22
5,결제가 편해요,2023-04-21
5,싸게 잘 구매함,2023-04-21
5,정말 좋은 것 같아요 특히 레저랑 기차예매!,2023-04-21
4,다른곳이랑 비교하며 예매하는데 야놀자가 저렴할때가 많아서 자주 이용하게 되요,2023-04-21
1,숙소가 사진과너무다르게 노화되서 사진찍어서 개선사항과 글을올렸는데 숙박업체에서 제글을 신고했네요 다른분들이 못보게 처리되었구요 무조건적인 악플도 아닌데 참나,2023-04-21
5,좋아요~~~,2023-04-21
5,좋아요!,2023-04-21
5,좋아요,2023-04-21
1,당장 내일 예약인데 숙소에선 5월부터 오픈이고 취소하는법도 모른다고 내가 고객센터로 문의하라고 하는 개구데기 같은 어플,2023-04-21
1,3인으로 설정해서 결제해도 현장가면 1인 추가요금 별도로 냄. 타 업체는 설정한 인원대로 결제가 이루어지는데 야놀자는 모르고 가면 이건 뒤통수 맞는 일. 불량 이사업체처럼 현장갈 때 별도 추가 요금 확인 미리 하시고 결제하세요.,2023-04-20
4,갈수록 정보가 많아지는것 같긴하나 실속있는 정보가 많음,2023-04-20
5,슉박어플 남바원은 여윽시 야놀자지,2023-04-20
5,다른 어플보다 훨신 나아요,2023-04-20
1,당함,2023-04-19
5,쾌적하고 주차공간 넓어서 좋아요 물론 직원들 친절은 따봉입니다. 감사합니다,2023-04-19
5,좋아요,2023-04-19
5,굿,2023-04-19
5,굿,2023-04-19
4,5ㅣ대49ㅗ,2023-04-19
5,쭉 여기만,2023-04-19
5,예약 정보가 너,2023-04-19
5,옛날부터 써오던 앱 좋아유,2023-04-19
5,최고에오ㅡ,2023-04-19
5,편리한예약,2023-04-18
1,업체 및 고객센터 전화 일방적 취소 자기네들이 오류로 등록한걸 확인도 안하고 강제취소 시키는어플,2023-04-18
5,가성비좋고 쿠폰많아서 좋아요,2023-04-18
1,내가 간 숙소에서 내가 보고 느낀 것들을 적었을 뿐인데 권리침해? 라며 후기를 차단시키네요. 무슨 근거로 권리 침해라 하는지 모르겠는데 니들이 이러는건 소비자에 대한 권리 침해가 아닌가봐요?,2023-04-18
4,최저가 보장 제도가 좋아요,2023-04-18
5,간단한 예약,2023-04-18
4,쉽게 예약가능,2023-04-18
5,할인권 혜택이 많아서 좋아요!^^,2023-04-18
5,빠르고 저렴하게 구매할수 있어서 좋아요,2023-04-18
5,검색이 편해요,2023-04-18
5,사용하기가 편하구~ 쿠폰두줘서 좋아요,2023-04-17
4,좋아요!,2023-04-17
4,인천공항1터미널 편리예약,2023-04-17
5,좋아요^^,2023-04-17
5,할인짱,2023-04-17
5,"호텔 찾기 쉬움, 국내 숙박 할인해줘서 넘 좋아요",2023-04-17
1,"최악입니다. 예약하고 20분만에 취소하려는데, 10분만 넘어도 취소 불가능하고 환불 불가하다네요. 호텔에 직접 합의 했는데 내부 규정이라면서 안된다고 직원교육 하시는데, 그건위법이잖아요ㅋㅋ 직원 안내를 이렇게 하게 하도록 교육하시면 안되죠. 진짜 어이가 없어서ㅋㅋㅋ 어떻게든 돈 빼먹고 안된다 우길 생각부터 하는 기업이란 느낌을 받았고, 만족도 최악입니다.",2023-04-17
5,편리해요 최고,2023-04-17
5,포인트를주셔서,2023-04-17
4,할인,2023-04-17
5,정말 좋아요,2023-04-17
5,츄가 모델임,2023-04-17
5,"할인혜택 좋고, 개인정보 보호에도 좋네요.",2023-04-17
5,침구가 깨끗하고 숙소가 조용합니다 아침 해장라면과 빵이 무료로제공되어 금상첨화~~ 출장갈때마다 이용하고 있어요 강추!!!,2023-04-17
4,쉽고 빠르고 편리해요,2023-04-17
5,좋아용,2023-04-16
5,보기 쉽게 되있네요!,2023-04-16
5,잘 쓰고있습니다,2023-04-16
5,가성비 최고,2023-04-16
5,앱 이용이 편해서 좋습니다,2023-04-16
5,편하게 쓰고있어요,2023-04-16
1,당일숙소 예약하고 한시간걸려 도착하니까 취소당했어요 전산문제라고 하고 환불할수밖에 없다며 다른 선택지도 안주더라고요 찾아보니 입실 당일 취소문제로 뉴스에 나왔습니다 전산문제보다 야놀자 직원의 전화응대가 매우 기분 나빴습니다 문제점 개선이 따로 없어 탈퇴하고 여기어때로 갈아탑니다.,2023-04-16
5,좋습니다,2023-04-15
5,좋아요!,2023-04-15
5,서비스가 좋아요,2023-04-15
5,좋아영,2023-04-15
5,찾기 좋음,2023-04-15
5,예약하기 쉬워요,2023-04-15
5,편리하고 좋아요,2023-04-15
5,가족여행 방이 없어서 힘들었는데 그나마 야놀자가 살였어요~^^,2023-04-15
5,늘잘쓰고 있읍니다~^^,2023-04-15
5,편해요 좋네요 ㅎㅎㅎ,2023-04-14
4,다양함이 좋아요,2023-04-14
5,제일편함,2023-04-14
5,굿,2023-04-14
5,한눈에 모든 정보를 좋아요,2023-04-14
3,영우야 난 ㅗㅡㅡ',2023-04-13
5,검색이 여기어때? 보다 편해요,2023-04-13
5,말이왜필요해 야~~ 놀자~~~~,2023-04-13
5,직관적인 고객위주 세팅이 만족스러워서 비교 후 이용합니다 좋은서비스로 계속 만족시켜주세요:)감사합니다!,2023-04-13
5,굿,2023-04-12
4,👍,2023-04-12
5,할인율높음!!!!,2023-04-12
5,숙소 선택지가 많아요,2023-04-12
5,깨끗하고좋음,2023-04-12
5,편리하게 예약완료했습니딘,2023-04-12
5,좋아요,2023-04-11
5,"다양한 숙소, 높은 할인 굿",2023-04-11
5,good,2023-04-11
1,모텔구리다고 리뷰달았더니 권리침해라고 리뷰 숨김처리하네 운영하는꼬라지 보니 리뷰조작 숙소 태반일듯,2023-04-11
5,좋아요...,2023-04-11
5,편해요,2023-04-11
5,예약이 편하고 쿠폰쓰니 좋아요,2023-04-11
5,사용이 편리하고 예약정보를 확인하기 쉬어요,2023-04-11
4,간편해서 좋습니다.,2023-04-11
5,사용하기 쉽다,2023-04-11
5,쿠폰 발행으로 저렴하게 이용함,2023-04-10
5,깨끗 조식라면 굿,2023-04-10
5,편한 검색,2023-04-10
5,적당한가격에 빠른예약 추천합니다,2023-04-09
5,구룻,2023-04-09
5,최고,2023-04-08
5,사용하기 편하고 쿠폰도 주고 좋아요,2023-04-08
3,카드결제 선택 문자로 본인인증 문자를 확인하기 위해 홈으로 갔다가 돌아오면 입력사항이 초기화되고다시 결제 은행선택화면에 도착합니다,2023-04-08
5,이용해봅니다.,2023-04-08
5,편한 예약서비스 만족합니다.,2023-04-07
5,Good!!,2023-04-07
5,할인 좋네요,2023-04-06
5,깨끗하고 이용이 편해요,2023-04-06
5,후후후... 말 안해도 알면서ㅋㅋㅋ,2023-04-06
2,ㅣㅣㅡㅈㄷㆍㄴㅖㄷ즈ㅇ. ㅈ ㅇ ㅈ,2023-04-06
5,좋아요,2023-04-06
5,좋습니다,2023-04-06
5,특가 및 선착순 할인 등 좋아요,2023-04-06
5,항상 잘 쓰고있습니다,2023-04-06
5,굿,2023-04-06
5,좋아여,2023-04-05
5,좋아욤,2023-04-05
1,"고객 지원에 대해서 인색함, 서비스를 요청한것도 없고, 당일 결재카드변경도, 이유 설명없이 안된다고 함 ㅋㅋ",2023-04-05
1,일방적인 당일 예약 취서에 리뷰 블락처리 진짜 별로네요,2023-04-05
5,가성비 갑 숙소선택 참조 큼,2023-04-04
5,굳,2023-04-04
5,할인쿠폰 너무 좋아요!!,2023-04-04
5,사용이 편함,2023-04-03
5,좋아용~~~,2023-04-03
5,예약편하고 좋아요,2023-04-03
5,편리하고 할인도 되고 좋아요,2023-04-03
5,제일 다양하고 특가도 많아요!!,2023-04-03
5,편합니다,2023-04-03
5,찾기쉽고 저렴한가격,2023-04-02
5,아주좋아요,2023-04-02
1,새벽에 예약후 바로 입실하는데 날자가잘못되어 취소나 변경을 하려는데 안타깝지만 예약당시 명시 되어있던 규정에 따라 수수료100% 발생 시점으로 취소 및 환불이 불가한 것으로 확인 됩니다. 라고하네요 그냥 돈날렸네요 어플로 절대 예약안할겁니다 그돈 드세요,2023-04-02
